UserId,Reputation,ViewCount,UpVotes,Answers_to_Questions,Total_Answer_Score,Comments_to_Questions,Total_c2q_Score,Comments_to_Answers,Total_c2a_Score
"373","1003","1179","436","12","73","12","19","7","16"
"36212","1001","191","0","9","19","9","14","5","5"
"5450","1000","725","12","5","23","11","2","8","3"
"4842","999","4793","1203","11","50","17","8","27","4"
"41593","999","889","3156","5","44","22","55","11","53"
"1645","998","357","16","8","202","1","1","2","0"
"12106","996","616","318","15","81","9","6","22","18"
"45027","996","128","1343","2","37","2","2","2","0"
"39331","993","431","1621","10","63","10","10","23","4"
"26735","993","1011","16","7","67","1","0","3","3"
"8494","991","784","557","18","155","7","8","33","173"
"50409","990","284","148","1","14","8","3","12","5"
"33664","989","640","89","3","81","3","9","2","10"
"4246","989","1494","96","6","18","20","0","24","1"
"5714","987","930","65","17","70","12","18","9","12"
"60732","987","999","48","","","14","9","7","2"
"40883","986","868","1098","","","107","40","60","11"
"10779","986","638","146","11","63","35","19","18","3"
"7673","984","516","0","10","101","1","0","5","5"
"2642","984","1503","362","41","65","73","10","65","11"
"41654","983","512","166","3","8","65","10","82","4"
"3528","983","1931","0","52","192","177","95","118","40"
"21483","982","518","71","2","22","1","0","6","2"
"20033","981","411","0","7","62","10","6","8","14"
"1109","981","561","213","6","106","5","2","19","21"
"56553","981","344","38","4","7","12","0","11","1"
"24494","981","980","33","2","10","26","1","26","6"
"23907","980","1092","30","12","68","37","5","43","3"
"23297","979","464","280","19","98","39","53","25","35"
"3603","979","557","53","19","73","11","9","17","5"
"21278","979","2977","290","6","43","16","18","13","4"
"1643","977","847","0","4","59","2","2","2","0"
"20300","977","617","17","13","31","14","1","27","1"
"10454","976","793","29","24","70","10","8","15","4"
"11002","976","783","48","10","68","19","9","25","18"
"8927","974","378","375","4","74","","","",""
"12722","973","542","44","4","74","14","15","14","6"
"6766","973","974","88","8","31","30","15","45","23"
"7307","973","1906","99","7","38","21","16","14","7"
"12087","972","2640","5","3","6","5","0","8","4"
"14639","971","677","260","10","65","7","4","30","17"
"1674","970","1349","106","13","58","15","7","37","14"
"82067","970","289","27","13","13","18","10","1","0"
"66528","966","352","193","2","4","19","13","9","1"
"3568","966","2949","0","71","189","303","179","214","75"
"32660","963","545","643","4","6","28","1","88","7"
"874","963","692","431","9","70","2","0","2","0"
"1084","963","693","107","9","33","5","0","14","0"
"36469","961","362","10","15","100","29","23","7","12"
"58307","960","143","10","4","23","7","0","14","4"
"2344","960","721","324","11","79","16","47","35","23"
"5735","960","491","7","14","80","18","12","14","6"
"342","959","532","80","13","327","10","58","16","114"
"673","956","501","36","15","101","2","1","4","16"
"23917","955","931","6","14","91","6","14","6","3"
"35508","953","261","492","2","65","7","4","2","2"
"5181","951","964","30","4","4","21","19","18","9"
"17294","950","714","34","5","8","23","9","8","3"
"6503","949","862","282","5","78","20","16","22","21"
"17111","948","406","7","6","70","14","6","3","0"
"39654","947","472","216","","","6","2","4","1"
"37850","947","1626","40","5","4","70","1","46","2"
"3909","947","447","177","13","128","7","9","12","28"
"1143","946","715","266","20","136","18","14","14","7"
"72288","946","4687","594","","","37","2","21","0"
"20716","946","312","1","20","62","26","24","35","11"
"4325","943","1762","92","3","18","3","1","7","2"
"6658","943","803","154","23","94","9","5","8","2"
"61479","943","304","158","1","2","2","9","5","1"
"40145","942","329","7","","","17","1","2","0"
"37436","941","364","208","11","31","34","38","15","4"
"11016","938","3775","0","21","41","90","9","62","2"
"3193","936","505","50","20","127","1","1","8","1"
"11233","936","607","228","4","27","22","50","18","5"
"43954","936","1087","254","13","46","18","7","19","3"
"1907","935","298","63","8","42","17","15","5","4"
"43639","935","593","348","1","7","","","1","0"
"78525","934","728","55","21","238","13","10","36","62"
"3736","934","438","41","7","17","22","6","24","3"
"46104","934","239","35","18","56","4","6","13","6"
"3818","933","1565","80","7","30","41","13","60","38"
"12362","931","825","179","6","87","5","11","2","6"
"4248","930","987","1328","7","140","15","14","18","5"
"38866","929","1250","1296","6","36","16","1","16","4"
"4613","928","186","186","1","23","","","1","7"
"48481","928","352","77","12","52","62","39","31","13"
"3811","927","2770","555","52","222","67","36","114","35"
"81645","927","196","26","1","1","3","0","",""
"9093","927","873","160","15","36","31","4","39","6"
"477","927","973","361","16","74","23","12","12","9"
"13093","927","1052","342","13","32","25","6","20","6"
"37691","922","1451","64","14","58","9","6","14","8"
"24478","922","780","62","8","30","16","3","16","2"
"4164","916","2097","151","12","90","8","18","14","24"
"41075","914","700","89","","","18","1","10","0"
"10481","912","219","19","4","10","11","3","7","2"
"8604","912","287","15","6","46","3","3","8","3"
"1392","912","566","3573","27","452","2","4","7","52"
"21108","911","416","0","8","82","1","0","3","4"
"20391","907","1010","26","5","21","12","2","5","0"
"41274","906","242","22","3","16","13","3","21","3"
"46510","906","216","8","7","17","","","2","0"
"4925","904","1401","403","11","111","22","61","29","52"
"2702","904","889","58","5","58","7","1","9","9"
"66607","904","95","0","6","80","16","14","13","11"
"60435","901","152","440","28","86","","","8","1"
"8183","899","669","344","10","83","9","3","27","58"
"38626","899","509","27","1","3","3","0","4","0"
"359","897","593","675","12","216","","","19","31"
"14379","897","756","106","3","92","21","11","23","14"
"3723","896","1197","144","17","66","29","24","49","114"
"340","895","494","166","15","120","","","5","3"
"42440","894","482","107","11","50","15","6","22","11"
"35336","893","966","75","10","107","56","56","23","37"
"4133","892","846","340","13","98","4","3","24","45"
"7691","891","662","4","9","65","1","2","5","5"
"45057","891","650","358","3","15","42","6","41","8"
"47274","891","982","591","12","94","20","5","14","5"
"36554","890","547","20","","","81","4","96","0"
"5516","889","1047","1351","20","56","66","66","28","19"
"910","888","502","9","4","83","1","0","2","0"
"15856","888","680","23","8","22","18","4","4","0"
"2665","888","1177","174","11","38","20","10","31","5"
"6649","886","1022","27","5","38","9","2","20","6"
"23950","886","870","148","15","57","31","12","25","3"
"5519","886","346","52","5","29","8","4","12","5"
"16943","885","522","298","2","11","19","7","44","24"
"21985","885","293","33","1","2","2","0","1","0"
"25051","885","312","23","6","28","6","3","6","5"
"1302","883","749","26","8","26","11","3","25","2"
"11771","881","707","91","9","74","13","19","20","86"
"12660","881","725","13","15","76","10","16","12","7"
"12402","879","1096","449","7","40","3","5","16","11"
"2215","879","796","13","6","36","12","4","15","3"
"84272","879","730","68","","","4","0","",""
"10867","878","2650","322","9","230","2","2","10","5"
"22709","878","961","12","18","72","8","1","15","1"
"19534","876","289","72","9","62","5","8","1","0"
"45976","876","198","10","5","76","","","1","2"
"5484","876","1346","5","14","149","4","10","26","44"
"30800","876","468","26","19","63","19","16","20","9"
"20026","876","623","272","19","56","33","11","18","12"
"58203","875","329","29","","","31","2","12","0"
"11394","874","5010","67","24","236","50","34","93","73"
"23542","873","1211","1313","12","28","11","1","18","1"
"56878","873","329","71","","","2","0","2","0"
"62629","872","309","196","24","63","31","12","55","12"
"18583","872","423","11","4","10","18","0","16","1"
"12337","871","881","60","19","213","40","11","22","18"
"23935","870","551","14","1","8","8","1","2","1"
"15516","869","698","443","9","101","16","12","15","9"
"30366","868","300","153","1","5","12","2","6","0"
"9564","868","881","142","20","214","28","19","25","63"
"5274","868","921","45","","","13","5","4","1"
"18698","867","864","168","4","14","15","3","9","1"
"9401","867","3273","57","4","5","30","2","26","0"
"21179","867","1689","2","3","29","2","1","4","14"
"70464","866","597","26","","","4","0","",""
"840","865","631","228","12","95","16","9","28","50"
"3675","864","392","40","7","22","","","2","0"
"43198","864","390","52","","","21","2","13","1"
"3493","864","1956","0","58","137","267","78","177","56"
"30726","863","889","57","4","17","25","23","9","3"
"7089","862","1203","33","2","4","19","21","3","1"
"34304","860","1258","12","29","52","35","5","30","11"
"20883","860","607","119","4","9","7","0","12","1"
"21965","859","459","66","","","23","2","24","3"
"4854","858","358","51","12","33","12","7","12","4"
"23951","858","338","18","1","7","4","16","8","6"
"11670","855","1274","0","10","115","6","9","8","44"
"2594","854","2999","408","16","175","3","8","13","21"
"82840","854","131","22","4","19","14","2","5","4"
"14681","853","1093","6","4","61","3","0","",""
"51189","853","1346","187","2","7","7","0","2","0"
"48084","852","201","191","7","38","11","9","11","9"
"5174","851","48","0","1","85","","","",""
"23204","849","574","5","4","35","8","4","14","2"
"2663","848","669","431","5","30","6","1","2","12"
"4760","848","1003","113","6","26","18","5","9","4"
"32985","847","380","146","6","36","8","0","23","8"
"1228","847","564","383","9","142","2","0","3","17"
"30691","847","435","0","19","71","8","4","7","2"
"6563","846","487","4","4","73","","","",""
"22002","845","730","231","5","12","40","7","34","26"
"37644","844","493","810","5","24","27","18","14","1"
"8955","842","411","304","15","48","25","21","19","4"
"5378","841","901","1242","14","74","28","16","37","69"
"3052","841","1750","0","6","81","1","0","6","16"
"5373","841","1096","75","7","64","14","17","9","3"
"1162","839","2299","431","31","374","53","38","99","53"
"50073","839","247","64","1","3","4","0","11","12"
"20783","839","710","153","8","31","3","0","4","3"
"85392","839","785","78","","","1","0","",""
"5860","839","968","3822","8","92","15","44","21","31"
"4020","838","616","48","16","128","13","5","18","6"
"33128","838","392","40","1","7","23","1","11","3"
"18702","838","329","85","3","11","2","1","1","0"
"8590","838","1139","84","11","73","25","30","39","98"
"25326","837","720","390","21","59","9","1","14","5"
"11791","836","467","88","9","40","3","8","2","0"
"1583","836","1728","38","6","67","","","4","6"
"3556","834","319","0","20","72","5","8","12","4"
"43850","834","537","25","2","47","1","2","7","8"
"14111","834","435","9","4","40","5","3","12","3"
"20995","833","455","38","8","38","15","7","26","7"
"25494","832","883","84","8","69","8","2","9","2"
"11552","832","549","106","17","69","22","12","27","40"
"31327","832","1007","120","5","12","10","2","7","0"
"39261","831","267","93","2","11","10","0","11","0"
"8041","830","597","44","4","16","11","3","10","3"
"6801","830","878","484","5","33","10","41","10","15"
"1594","829","845","37","8","44","11","10","9","5"
"26809","828","581","52","15","40","29","2","49","9"
"23500","828","263","67","","","","","1","1"
"69603","826","202","398","","","4","0","",""
"9793","826","572","59","4","71","2","0","6","3"
"17945","826","420","63","17","56","6","3","9","5"
"1256","825","741","391","17","175","16","97","22","116"
"5678","825","502","232","9","50","5","0","8","4"
"57114","825","246","488","","","","","4","0"
"34180","823","422","1351","23","94","32","9","38","11"
"36735","823","692","40","2","2","16","0","17","5"
"36687","823","331","37","5","18","35","2","26","2"
"4971","822","724","6","","","15","1","18","2"
"2047","822","1260","21","15","97","15","24","14","22"
"6005","822","586","96","3","22","7","3","5","2"
"36563","822","581","36","6","12","14","4","12","4"
"12914","822","679","15","8","26","54","17","27","2"
"19593","821","709","349","7","18","35","14","18","5"
"4101","821","344","0","3","23","","","1","0"
"1125","820","1142","108","10","111","4","1","20","20"
"47484","820","98","17","1","17","1","0","3","1"
"8914","819","967","319","17","69","17","15","19","27"
"4959","819","745","44","6","50","14","4","44","5"
"36862","818","524","110","18","72","30","35","22","8"
"12578","817","6156","583","1","83","3","0","2","3"
"48438","816","538","373","4","10","33","10","22","2"
"75420","816","424","107","","","11","5","1","0"
"1172","816","473","70","6","19","4","0","3","1"
"3183","814","641","51","8","60","3","0","10","9"
"7780","814","608","27","1","3","3","0","2","0"
"18116","814","485","40","3","4","19","2","6","3"
"4416","813","206","39","9","46","7","3","14","5"
"43122","813","315","26","16","42","45","21","30","10"
"69850","812","478","3262","5","15","25","9","9","3"
"46852","812","401","79","7","33","18","6","18","3"
"5628","812","820","118","","","14","1","37","9"
"8761","811","756","617","12","65","50","92","29","21"
"23501","809","1019","75","7","32","26","16","17","5"
"37338","809","427","21","1","3","3","0","1","0"
"13992","806","400","37","15","77","5","1","17","9"
"33854","806","218","104","9","21","4","0","5","2"
"3824","806","372","266","6","15","9","16","23","7"
"3557","805","647","30","12","46","7","3","23","3"
"18494","805","756","220","19","62","28","8","8","3"
"81332","805","11202","64","23","181","81","156","41","55"
"59303","803","224","10","6","45","6","2","11","9"
"4361","802","1082","279","10","299","14","48","10","44"
"2498","802","190","2","1","11","2","0","",""
"5210","802","698","45","8","36","6","1","7","0"
"2055","801","401","6","15","63","9","7","8","4"
"5002","799","1711","50","6","29","12","7","28","27"
